Invoice #;Date;Operation Type (purchase / relocation);Product;Quantity;Cost Price;Total;Supplier;Store
966738;01.04.2018; Purchase; Laptop Type 6, Huawei;30;122;3660;C;12
966739;01.04.2018; Purchase; Monitor Type 2, Huawei;12;190;2280;C;12
966740;01.04.2018; Purchase; Hard Drive Type 8, Huawei;24;996;23904;C;12
966741;01.04.2018; Purchase; Phone Type 12, Samsung;30;1725;51750;C;12
966742;01.04.2018; Purchase; Phone Type 4, Dell;13;119;1547;C;12
966743;01.04.2018; Purchase; Monitor Type 2, Samsung;19;174;3306;C;12
966744;01.04.2018; Purchase; Phone Type 5, Dell;23;13;299;C;12
966745;01.04.2018; Purchase; Desktop Type 3, Samsung;20;392;7840;C;12
966746;01.04.2018; Purchase; Tablet Type 1, Huawei;19;157;2983;A;12
966747;01.04.2018; Purchase; Mouse Type 6, Huawei;25;119;2975;C;12
966748;01.04.2018; Purchase; Hard Drive Type 8, Samsung;21;548;11508;C;12
966749;01.04.2018; Purchase; Headphones Type 6, Huawei;22;27;594;B;12
966750;01.04.2018; Purchase; Desktop Type 8, Huawei;23;322;7406;B;12
966751;01.04.2018; Purchase; Keyboard Type 3, Huawei;11;27;297;B;12
966752;01.04.2018; Purchase; Smart Watch Type 1, Dell;29;147;4263;C;12
966753;01.04.2018; Purchase; Hard Drive Type 6, Huawei;25;221;5525;C;12
966754;01.04.2018; Purchase; Smart Watch Type 2, Dell;16;84;1344;B;12
966755;01.04.2018; Purchase; Hard Drive Type 7, HP;17;615;10455;C;12
966756;01.04.2018; Purchase; Desktop Type 7, Dell;29;6;174;C;12
966757;01.04.2018; Purchase; Memory Type 1, Huawei;17;160;2720;C;12
966758;01.04.2018; Purchase; Mouse Type 2, Samsung;20;9;180;C;12
966759;01.04.2018; Purchase; Laptop Type 4, Dell;15;83;1245;C;12
966760;01.04.2018; Purchase; Tablet Type 4, Huawei;19;453;8607;C;12
966761;01.04.2018; Purchase; Desktop Type 2, Samsung;18;276;4968;A;12
966762;01.04.2018; Purchase; Tablet Type 1, Samsung;14;193;2702;C;12
966763;01.04.2018; Purchase; Speakers Type 1, Huawei;15;71;1065;C;12
966764;01.04.2018; Purchase; Headphones Type 5, Dell;17;127;2159;C;12
966765;01.04.2018; Purchase; Laptop Type 2, Huawei;22;122;2684;A;12
966766;01.04.2018; Purchase; Phone Type 1, HP;21;119;2499;C;12
966767;01.04.2018; Purchase; Phone Type 6, HP;27;26;702;A;12
966768;01.04.2018; Purchase; Keyboard Type 3, Dell;15;45;675;C;12
966769;01.04.2018; Purchase; Speakers Type 6, Huawei;10;120;1200;C;12
966770;01.04.2018; Purchase; Phone Type 10, Samsung;28;316;8848;A;12
966771;01.04.2018; Purchase; Microphone Type 1, Dell;23;84;1932;C;12
966772;01.04.2018; Purchase; Hard Drive Type 4, HP;28;56;1568;C;12
966773;01.04.2018; Purchase; Microphone Type 1, Samsung;19;419;7961;B;12
966774;01.04.2018; Purchase; Phone Type 3, Samsung;21;316;6636;C;12
966775;01.04.2018; Purchase; Desktop Type 10, Huawei;27;44;1188;A;12
966776;01.04.2018; Purchase; Hard Drive Type 1, Huawei;16;269;4304;A;12
966777;01.04.2018; Purchase; Desktop Type 12, Huawei;15;384;5760;C;12
966778;01.04.2018; Purchase; Mouse Type 5, Huawei;21;1878;39438;C;12
966779;01.04.2018; Purchase; Phone Type 6, Dell;24;199;4776;C;12
966780;01.04.2018; Purchase; Phone Type 10, Huawei;17;335;5695;B;12
966781;01.04.2018; Purchase; Hard Drive Type 7, Huawei;29;139;4031;C;12
966782;01.04.2018; Purchase; Hard Drive Type 8, Huawei;24;201;4824;C;12
966783;01.04.2018; Purchase; Memory Type 1, Dell;26;28;728;A;12
966784;01.04.2018; Purchase; Hard Drive Type 5, Huawei;11;1970;21670;C;12
966785;01.04.2018; Purchase; Keyboard Type 1, Huawei;16;133;2128;C;12
966786;01.04.2018; Purchase; Speakers Type 3, Samsung;14;133;1862;A;12
966787;01.04.2018; Purchase; Laptop Type 1, HP;27;41;1107;C;12
966788;01.04.2018; Purchase; Laptop Type 1, HP;10;72;720;C;12
966789;01.04.2018; Purchase; Microphone Type 3, Huawei;23;127;2921;C;12
966790;01.04.2018; Purchase; Phone Type 4, Samsung;26;63;1638;C;12
966791;01.04.2018; Purchase; Phone Type 1, Huawei;19;585;11115;C;12
966792;01.04.2018; Purchase; Monitor Type 2, Samsung;30;27;810;C;12
966793;01.04.2018; Purchase; Microphone Type 1, HP;17;12;204;A;12
966794;01.04.2018; Purchase; Phone Type 5, Dell;13;1125;14625;C;12
966795;01.04.2018; Purchase; Mouse Type 3, HP;20;386;7720;C;12
966796;01.04.2018; Purchase; Phone Type 6, Dell;13;7;91;B;12
966797;01.04.2018; Purchase; Microphone Type 3, Huawei;15;309;4635;C;12
966798;01.04.2018; Purchase; Hard Drive Type 6, HP;29;123;3567;C;12
966799;01.04.2018; Purchase; Desktop Type 3, HP;16;163;2608;C;12
966800;01.04.2018; Purchase; Laptop Type 4, Samsung;14;316;4424;C;12
966801;01.04.2018; Purchase; Monitor Type 1, Samsung;19;21;399;B;12
966802;01.04.2018; Purchase; Hard Drive Type 7, HP;13;65;845;C;12
966803;01.04.2018; Purchase; Speakers Type 2, HP;22;123;2706;C;12
966804;01.05.2018; Purchase; Microphone Type 2, Samsung;17;84;1428;A;12
966805;01.05.2018; Purchase; Smart Watch Type 2, Dell;18;199;3582;C;12
966806;01.05.2018; Purchase; Desktop Type 1, Samsung;17;195;3315;A;12
966807;01.05.2018; Purchase; Phone Type 8, Samsung;10;143;1430;C;12
966808;01.05.2018; Purchase; Speakers Type 1, Huawei;23;133;3059;C;12
966809;01.05.2018; Purchase; Hard Drive Type 5, Dell;16;35;560;C;12
966810;01.05.2018; Purchase; Desktop Type 9, Huawei;30;312;9360;C;12
966811;01.05.2018; Purchase; Phone Type 7, Dell;24;132;3168;B;12
966812;01.05.2018; Purchase; Phone Type 2, Samsung;23;142;3266;C;12
966813;01.05.2018; Purchase; Mouse Type 7, Huawei;26;14;364;C;12
966814;01.05.2018; Purchase; Speakers Type 5, Huawei;27;122;3294;C;12
966815;01.05.2018; Purchase; Speakers Type 2, Dell;11;147;1617;C;12
966816;01.05.2018; Purchase; Laptop Type 5, Samsung;27;1053;28431;C;12
966817;01.05.2018; Purchase; Desktop Type 6, Huawei;21;174;3654;C;12
966818;01.05.2018; Purchase; Desktop Type 11, Dell;22;284;6248;C;12
966819;01.05.2018; Purchase; Keyboard Type 3, Huawei;11;72;792;B;12
966820;01.05.2018; Purchase; Hard Drive Type 5, HP;23;28;644;A;12
966821;01.05.2018; Purchase; Smart Watch Type 2, HP;15;113;1695;C;12
966822;01.05.2018; Purchase; Monitor Type 4, Samsung;14;120;1680;C;12
966823;01.05.2018; Purchase; Keyboard Type 1, HP;20;65;1300;C;12
966824;01.05.2018; Purchase; Speakers Type 5, HP;13;138;1794;C;12
966825;01.05.2018; Purchase; Desktop Type 7, Dell;20;269;5380;C;12
966826;01.05.2018; Purchase; Hard Drive Type 3, Huawei;23;27;621;B;12
966827;01.05.2018; Purchase; Keyboard Type 2, Samsung;14;82;1148;C;12
966828;01.05.2018; Purchase; Desktop Type 7, Huawei;21;192;4032;C;12
966829;01.05.2018; Purchase; Hard Drive Type 3, Dell;11;22;242;C;12
966830;01.05.2018; Purchase; Microphone Type 1, Samsung;16;66;1056;C;12
966831;01.05.2018; Purchase; Desktop Type 3, Huawei;27;335;9045;C;12
966832;01.05.2018; Purchase; Tablet Type 4, HP;23;615;14145;C;12
966833;01.05.2018; Purchase; Monitor Type 1, Samsung;20;116;2320;C;12
966834;01.05.2018; Purchase; Microphone Type 1, HP;12;65;780;C;12
966835;01.05.2018; Purchase; Microphone Type 2, HP;21;80;1680;B;12
966836;01.05.2018; Purchase; Speakers Type 5, Samsung;19;157;2983;B;12
966837;01.05.2018; Purchase; Mouse Type 4, Huawei;17;10;170;A;12
966838;01.05.2018; Purchase; Hard Drive Type 8, Samsung;11;39;429;C;12
966839;01.05.2018; Purchase; Monitor Type 2, Samsung;14;124;1736;A;12
966840;01.05.2018; Purchase; Memory Type 2, Samsung;22;43;946;A;12
966841;01.05.2018; Purchase; Hard Drive Type 8, Dell;18;26;468;B;12
966842;01.05.2018; Purchase; Desktop Type 8, Dell;17;257;4369;C;12
966843;01.05.2018; Purchase; Laptop Type 4, Samsung;14;1319;18466;C;12
966844;01.05.2018; Purchase; Headphones Type 1, Huawei;24;33;792;C;12
966845;01.05.2018; Purchase; Desktop Type 5, HP;11;264;2904;C;12
966846;01.05.2018; Purchase; Tablet Type 6, Samsung;28;511;14308;B;12
966847;01.05.2018; Purchase; Microphone Type 2, Dell;24;46;1104;C;12
966848;01.05.2018; Purchase; Mouse Type 1, HP;21;7;147;C;12
966849;01.05.2018; Purchase; Memory Type 4, Huawei;22;14;308;C;12
966850;01.05.2018; Purchase; Phone Type 11, Huawei;13;119;1547;C;12
966851;01.05.2018; Purchase; Microphone Type 3, Samsung;22;73;1606;C;12
966852;01.05.2018; Purchase; Laptop Type 3, HP;23;1319;30337;C;12
966853;01.05.2018; Purchase; Smart Watch Type 1, Dell;23;123;2829;C;12
966854;01.05.2018; Purchase; Laptop Type 3, Huawei;23;1429;32867;C;12
966855;01.05.2018; Purchase; Tablet Type 5, Dell;17;384;6528;B;12
966856;01.05.2018; Purchase; Phone Type 7, Samsung;19;126;2394;B;12
966857;01.05.2018; Purchase; Mouse Type 6, HP;28;7;196;B;12
966858;01.05.2018; Purchase; Monitor Type 1, Huawei;15;127;1905;C;12
966859;01.05.2018; Purchase; Monitor Type 3, HP;23;154;3542;A;12
966860;01.05.2018; Purchase; Keyboard Type 3, HP;23;67;1541;B;12
966861;01.05.2018; Purchase; Tablet Type 5, HP;28;539;15092;C;12
966862;01.05.2018; Purchase; Hard Drive Type 6, Samsung;27;40;1080;C;12
966863;01.05.2018; Purchase; Headphones Type 3, Dell;25;49;1225;B;12
966864;01.05.2018; Purchase; Phone Type 8, Huawei;14;163;2282;C;12
966865;01.05.2018; Purchase; Mouse Type 5, Huawei;26;7;182;C;12
966866;01.05.2018; Purchase; Desktop Type 12, HP;28;387;10836;A;12
966867;01.05.2018; Purchase; Mouse Type 3, Huawei;18;12;216;C;12
966868;01.05.2018; Purchase; Keyboard Type 2, HP;27;61;1647;C;12
966869;01.05.2018; Purchase; Tablet Type 1, Samsung;28;393;11004;C;12
966870;01.05.2018; Purchase; Tablet Type 3, HP;25;573;14325;C;12
966871;01.05.2018; Purchase; Keyboard Type 4, Samsung;17;81;1377;C;12
966872;01.05.2018; Purchase; Phone Type 4, Samsung;16;144;2304;A;12
966873;01.05.2018; Purchase; Smart Watch Type 3, Samsung;30;199;5970;A;12
966874;01.05.2018; Purchase; Tablet Type 2, Samsung;30;386;11580;A;12
966875;01.05.2018; Purchase; Tablet Type 5, Samsung;27;417;11259;B;12
966876;01.05.2018; Purchase; Monitor Type 4, Huawei;17;139;2363;B;12
966877;01.05.2018; Purchase; Laptop Type 1, Samsung;17;1725;29325;B;12
966878;01.05.2018; Purchase; Speakers Type 7, Samsung;26;133;3458;B;12
966879;01.05.2018; Purchase; Keyboard Type 1, Samsung;19;56;1064;A;12
966880;01.05.2018; Purchase; Memory Type 3, Dell;29;7;203;B;12
966881;01.05.2018; Purchase; Monitor Type 2, HP;29;139;4031;A;12
966882;01.05.2018; Purchase; Speakers Type 2, HP;29;148;4292;A;12
966883;01.05.2018; Purchase; Mouse Type 7, Samsung;11;14;154;B;12
966884;01.05.2018; Purchase; Mouse Type 6, Dell;20;14;280;A;12
966885;01.05.2018; Purchase; Desktop Type 2, Huawei;22;220;4840;B;12
966886;01.05.2018; Purchase; Monitor Type 3, Samsung;19;120;2280;B;12
966887;01.05.2018; Purchase; Charger Type 2, Huawei;16;6;96;C;12
966888;01.05.2018; Purchase; Headphones Type 1, Dell;23;65;1495;C;12
966889;01.05.2018; Purchase; Hard Drive Type 4, HP;30;35;1050;B;12
966890;01.05.2018; Purchase; Laptop Type 3, Samsung;14;953;13342;B;12
966891;01.05.2018; Purchase; Tablet Type 7, Huawei;29;572;16588;C;12
966892;01.05.2018; Purchase; Laptop Type 6, Huawei;11;785;8635;C;12
966893;01.05.2018; Purchase; Microphone Type 3, Dell;18;33;594;C;12
966894;01.05.2018; Purchase; Mouse Type 6, Huawei;13;11;143;C;12
966895;01.05.2018; Purchase; Desktop Type 8, Samsung;14;242;3388;B;12
966896;01.05.2018; Purchase; Desktop Type 10, Dell;19;327;6213;B;12
966897;01.05.2018; Purchase; Phone Type 6, Huawei;10;164;1640;B;12
966898;01.05.2018; Purchase; Desktop Type 3, Samsung;18;349;6282;C;12
966899;01.05.2018; Purchase; Mouse Type 1, Dell;12;9;108;C;12
966900;01.05.2018; Purchase; Desktop Type 11, Samsung;26;164;4264;B;12
966901;01.05.2018; Purchase; Phone Type 11, Dell;13;112;1456;C;12
966902;01.05.2018; Purchase; Headphones Type 4, HP;30;71;2130;C;12
966903;01.05.2018; Purchase; Tablet Type 3, Samsung;26;352;9152;A;12
966904;01.05.2018; Purchase; Tablet Type 2, HP;20;583;11660;C;12
966905;01.05.2018; Purchase; Phone Type 1, HP;15;124;1860;C;12
966906;01.05.2018; Purchase; Phone Type 5, HP;30;106;3180;C;12
966907;01.05.2018; Purchase; Monitor Type 1, HP;29;122;3538;C;12
966908;01.05.2018; Purchase; Smart Watch Type 3, HP;24;190;4560;C;12
966909;01.05.2018; Purchase; Laptop Type 1, HP;19;1735;32965;B;12
966910;01.05.2018; Purchase; Desktop Type 6, Samsung;13;297;3861;C;12
966911;01.05.2018; Purchase; Microphone Type 2, Samsung;13;84;1092;C;12
966912;01.05.2018; Purchase; Smart Watch Type 2, Dell;10;199;1990;C;12
966913;01.05.2018; Purchase; Desktop Type 1, Samsung;10;195;1950;B;12
966914;01.05.2018; Purchase; Phone Type 8, Samsung;16;143;2288;C;12
966915;01.05.2018; Purchase; Speakers Type 1, Huawei;10;133;1330;B;12
966916;01.05.2018; Purchase; Hard Drive Type 5, Dell;17;35;595;B;12
966917;01.05.2018; Purchase; Desktop Type 9, Huawei;11;312;3432;B;12
966918;01.05.2018; Purchase; Phone Type 7, Dell;26;132;3432;B;12
966919;01.05.2018; Purchase; Phone Type 2, Samsung;19;142;2698;C;12
966920;01.05.2018; Purchase; Mouse Type 7, Huawei;15;14;210;C;12
966921;01.05.2018; Purchase; Speakers Type 5, Huawei;13;122;1586;A;12
966922;01.05.2018; Purchase; Speakers Type 2, Dell;30;147;4410;A;12
966923;01.05.2018; Purchase; Laptop Type 5, Samsung;17;1053;17901;C;12
966924;01.05.2018; Purchase; Desktop Type 6, Huawei;11;174;1914;A;12
966925;01.05.2018; Purchase; Desktop Type 11, Dell;27;284;7668;C;12
966926;01.05.2018; Purchase; Keyboard Type 3, Huawei;13;72;936;C;12
966927;01.05.2018; Purchase; Hard Drive Type 5, HP;12;28;336;C;12
966928;01.05.2018; Purchase; Smart Watch Type 2, HP;17;113;1921;A;12
966929;01.05.2018; Purchase; Monitor Type 4, Samsung;11;120;1320;C;12
966930;01.05.2018; Purchase; Keyboard Type 1, HP;15;65;975;C;12
966931;01.05.2018; Purchase; Speakers Type 5, HP;11;138;1518;C;12
966932;01.05.2018; Purchase; Desktop Type 7, Dell;27;269;7263;C;12
966933;01.05.2018; Purchase; Hard Drive Type 3, Huawei;23;27;621;C;12
966934;01.05.2018; Purchase; Keyboard Type 2, Samsung;16;82;1312;C;12
966935;01.05.2018; Purchase; Desktop Type 7, Huawei;30;192;5760;C;12
966936;01.05.2018; Purchase; Hard Drive Type 3, Dell;25;22;550;A;12
966937;01.05.2018; Purchase; Microphone Type 1, Samsung;30;66;1980;B;12
966938;01.05.2018; Purchase; Desktop Type 3, Huawei;20;335;6700;C;12
966939;01.05.2018; Purchase; Tablet Type 4, HP;12;615;7380;A;12
966940;01.05.2018; Purchase; Monitor Type 1, Samsung;23;116;2668;C;12
966941;01.05.2018; Purchase; Microphone Type 1, HP;16;65;1040;C;12
966942;01.05.2018; Purchase; Microphone Type 2, HP;19;80;1520;C;12
966943;01.05.2018; Purchase; Speakers Type 5, Samsung;10;157;1570;A;12
966944;01.05.2018; Purchase; Mouse Type 4, Huawei;21;10;210;C;12
966945;01.05.2018; Purchase; Hard Drive Type 8, Samsung;24;39;936;C;12
966946;01.05.2018; Purchase; Monitor Type 2, Samsung;16;124;1984;B;12
966947;01.05.2018; Purchase; Memory Type 2, Samsung;10;43;430;C;12
966948;01.05.2018; Purchase; Hard Drive Type 8, Dell;27;26;702;C;12
966949;01.05.2018; Purchase; Desktop Type 8, Dell;27;257;6939;B;12
966950;01.05.2018; Purchase; Laptop Type 4, Samsung;10;1319;13190;B;12
966951;01.05.2018; Purchase; Headphones Type 1, Huawei;10;33;330;A;12
966952;01.05.2018; Purchase; Desktop Type 5, HP;23;264;6072;A;12
966953;01.05.2018; Purchase; Tablet Type 6, Samsung;24;511;12264;A;12
966954;01.05.2018; Purchase; Microphone Type 2, Dell;22;46;1012;C;12
966955;01.05.2018; Purchase; Mouse Type 1, HP;25;7;175;C;12
966956;01.05.2018; Purchase; Memory Type 4, Huawei;15;14;210;C;12
966957;01.05.2018; Purchase; Phone Type 11, Huawei;29;119;3451;C;12
966958;01.05.2018; Purchase; Microphone Type 3, Samsung;26;73;1898;C;12
966959;01.05.2018; Purchase; Laptop Type 3, HP;27;1319;35613;A;12
966960;01.05.2018; Purchase; Smart Watch Type 1, Dell;26;123;3198;A;12
966961;01.05.2018; Purchase; Laptop Type 3, Huawei;13;1429;18577;A;12
966962;01.05.2018; Purchase; Tablet Type 5, Dell;30;384;11520;C;12
966963;01.05.2018; Purchase; Phone Type 7, Samsung;18;126;2268;B;12
966964;01.05.2018; Purchase; Mouse Type 6, HP;13;7;91;C;12
966965;01.05.2018; Purchase; Monitor Type 1, Huawei;24;127;3048;B;12
966966;01.05.2018; Purchase; Monitor Type 3, HP;23;154;3542;C;12
966967;01.05.2018; Purchase; Keyboard Type 3, HP;27;67;1809;C;12
966968;01.05.2018; Purchase; Tablet Type 5, HP;19;539;10241;C;12
966969;01.05.2018; Purchase; Hard Drive Type 6, Samsung;21;40;840;B;12
966970;01.05.2018; Purchase; Headphones Type 3, Dell;24;49;1176;C;12
966971;01.05.2018; Purchase; Phone Type 8, Huawei;24;163;3912;B;12
966972;01.05.2018; Purchase; Mouse Type 5, Huawei;20;7;140;B;12
966973;01.05.2018; Purchase; Desktop Type 12, HP;25;387;9675;A;12
966974;01.05.2018; Purchase; Mouse Type 3, Huawei;13;12;156;A;12
966975;01.05.2018; Purchase; Keyboard Type 2, HP;30;61;1830;A;12
966976;01.05.2018; Purchase; Tablet Type 1, Samsung;19;393;7467;C;12
966977;01.05.2018; Purchase; Tablet Type 3, HP;17;573;9741;C;12
966978;01.05.2018; Purchase; Keyboard Type 4, Samsung;21;81;1701;B;12
966979;01.05.2018; Purchase; Phone Type 4, Samsung;10;144;1440;C;12
966980;01.05.2018; Purchase; Smart Watch Type 3, Samsung;23;199;4577;C;12
966981;01.05.2018; Purchase; Tablet Type 2, Samsung;21;386;8106;A;12
966982;01.05.2018; Purchase; Tablet Type 5, Samsung;23;417;9591;C;12
966983;01.05.2018; Purchase; Monitor Type 4, Huawei;18;139;2502;C;12
966984;01.05.2018; Purchase; Laptop Type 1, Samsung;17;1725;29325;B;12
966985;01.05.2018; Purchase; Speakers Type 7, Samsung;24;133;3192;A;12
966986;01.05.2018; Purchase; Keyboard Type 1, Samsung;21;56;1176;C;12
966987;01.05.2018; Purchase; Memory Type 3, Dell;10;7;70;C;12
966988;01.05.2018; Purchase; Monitor Type 2, HP;22;139;3058;C;12
966989;01.05.2018; Purchase; Speakers Type 2, HP;29;148;4292;C;12
966990;01.05.2018; Purchase; Mouse Type 7, Samsung;12;14;168;A;12
966991;01.05.2018; Purchase; Mouse Type 6, Dell;19;14;266;A;12
966992;01.05.2018; Purchase; Desktop Type 2, Huawei;15;220;3300;C;12
966993;01.05.2018; Purchase; Monitor Type 3, Samsung;11;120;1320;A;12
966994;01.05.2018; Purchase; Charger Type 2, Huawei;23;6;138;A;12
966995;01.05.2018; Purchase; Headphones Type 1, Dell;17;65;1105;C;12
966996;01.05.2018; Purchase; Hard Drive Type 4, HP;15;35;525;A;12
966997;01.05.2018; Purchase; Laptop Type 3, Samsung;25;953;23825;C;12
966998;01.05.2018; Purchase; Tablet Type 7, Huawei;16;572;9152;B;12
966999;01.05.2018; Purchase; Laptop Type 6, Huawei;16;785;12560;C;12
967000;01.05.2018; Purchase; Microphone Type 3, Dell;30;33;990;C;12
967001;01.05.2018; Purchase; Mouse Type 6, Huawei;16;11;176;C;12
967002;01.05.2018; Purchase; Desktop Type 8, Samsung;18;242;4356;C;12
967003;01.05.2018; Purchase; Desktop Type 10, Dell;20;327;6540;A;12
967004;01.05.2018; Purchase; Phone Type 6, Huawei;22;164;3608;C;12
967005;01.05.2018; Purchase; Desktop Type 3, Samsung;29;349;10121;C;12
967006;01.05.2018; Purchase; Mouse Type 1, Dell;14;9;126;C;12
967007;01.05.2018; Purchase; Desktop Type 11, Samsung;16;164;2624;C;12
967008;01.05.2018; Purchase; Phone Type 11, Dell;13;112;1456;C;12
967009;01.05.2018; Purchase; Headphones Type 4, HP;18;71;1278;C;12
967010;01.05.2018; Purchase; Tablet Type 3, Samsung;16;352;5632;A;12
967011;01.05.2018; Purchase; Tablet Type 2, HP;16;583;9328;C;12
967012;01.05.2018; Purchase; Phone Type 1, HP;25;124;3100;A;12
967013;01.05.2018; Purchase; Phone Type 5, HP;29;106;3074;C;12
967014;01.05.2018; Purchase; Monitor Type 1, HP;30;122;3660;C;12
967015;01.05.2018; Purchase; Smart Watch Type 3, HP;29;190;5510;C;12
967016;01.05.2018; Purchase; Laptop Type 1, HP;19;1735;32965;C;12
967017;01.05.2018; Purchase; Desktop Type 6, Samsung;27;297;8019;A;12
967018;01.06.2018; Purchase; Monitor Type 2, Samsung;17;1970;33490;C;12
967019;01.06.2018; Purchase; Desktop Type 10, HP;28;309;8652;C;12
967020;01.06.2018; Purchase; Microphone Type 1, HP;19;221;4199;C;12
967021;01.06.2018; Purchase; Mouse Type 7, Huawei;12;120;1440;C;12
967022;01.06.2018; Purchase; Headphones Type 1, HP;20;335;6700;B;12
967023;01.06.2018; Purchase; Hard Drive Type 8, Samsung;29;1319;38251;C;12
967024;01.06.2018; Purchase; Hard Drive Type 4, Dell;15;124;1860;C;12
967025;01.06.2018; Purchase; Phone Type 10, Dell;17;163;2771;C;12
967026;01.06.2018; Purchase; Desktop Type 5, Huawei;29;264;7656;A;12
967027;01.06.2018; Purchase; Hard Drive Type 6, Dell;29;371;10759;C;12
967028;01.06.2018; Purchase; Desktop Type 7, Samsung;20;139;2780;C;12
967029;01.06.2018; Purchase; Charger Type 2, Dell;12;51;612;C;12
967030;01.06.2018; Purchase; Mouse Type 3, Huawei;14;47;658;A;12
967031;01.06.2018; Purchase; Phone Type 2, Samsung;11;453;4983;C;12
967032;01.06.2018; Purchase; Desktop Type 10, Dell;30;114;3420;C;12
967033;01.06.2018; Purchase; Headphones Type 5, Samsung;11;178;1958;A;12
967034;01.06.2018; Purchase; Mouse Type 7, Samsung;25;106;2650;C;12
967035;01.06.2018; Purchase; Phone Type 3, Samsung;28;14;392;B;12
967036;01.06.2018; Purchase; Laptop Type 6, Samsung;22;73;1606;A;12
967037;01.06.2018; Purchase; Mouse Type 5, Samsung;22;785;17270;C;12
967038;01.06.2018; Purchase; Headphones Type 4, Huawei;18;387;6966;C;12
967039;01.06.2018; Purchase; Memory Type 4, HP;15;11;165;B;12
967040;01.06.2018; Purchase; Headphones Type 1, Huawei;18;132;2376;B;12
967041;01.06.2018; Purchase; Microphone Type 3, Samsung;12;349;4188;C;12
967042;01.06.2018; Purchase; Tablet Type 5, HP;10;17;170;C;12
967043;01.06.2018; Purchase; Desktop Type 9, Huawei;16;72;1152;C;12
967044;01.06.2018; Purchase; Hard Drive Type 2, Huawei;23;396;9108;B;12
967045;01.06.2018; Purchase; Phone Type 7, Samsung;22;1725;37950;C;12
967046;01.06.2018; Purchase; Speakers Type 1, Samsung;28;56;1568;A;12
967047;01.06.2018; Purchase; Desktop Type 6, Samsung;29;148;4292;B;12
967048;01.06.2018; Purchase; Hard Drive Type 6, Samsung;23;28;644;C;12
967049;01.06.2018; Purchase; Headphones Type 4, Huawei;23;7;161;C;12
967050;01.06.2018; Purchase; Hard Drive Type 4, Samsung;21;120;2520;B;12
967051;01.06.2018; Purchase; Hard Drive Type 6, Dell;20;26;520;A;12
967052;01.06.2018; Purchase; Speakers Type 3, HP;28;1125;31500;A;12
967053;01.06.2018; Purchase; Speakers Type 3, Samsung;10;135;1350;B;12
967054;01.06.2018; Purchase; Tablet Type 6, Huawei;28;144;4032;C;12
967055;01.06.2018; Purchase; Tablet Type 3, Huawei;22;53;1166;A;12
967056;01.06.2018; Purchase; Tablet Type 6, Huawei;11;71;781;C;12
967057;01.06.2018; Purchase; Hard Drive Type 1, Dell;16;7;112;A;12
967058;01.06.2018; Purchase; Headphones Type 5, Huawei;23;294;6762;C;12
967059;01.06.2018; Purchase; Hard Drive Type 8, HP;29;745;21605;C;12
967060;01.06.2018; Purchase; Laptop Type 3, Samsung;28;139;3892;A;12
967061;01.06.2018; Purchase; Headphones Type 1, HP;17;142;2414;C;12
967062;01.06.2018; Purchase; Monitor Type 3, Dell;19;67;1273;C;12
967063;01.06.2018; Purchase; Monitor Type 2, Samsung;16;12;192;C;12
967064;01.06.2018; Purchase; Desktop Type 12, Dell;20;144;2880;C;12
967065;01.06.2018; Purchase; Microphone Type 2, Samsung;15;31;465;B;12
967066;01.06.2018; Purchase; Tablet Type 7, Huawei;30;7;210;B;12
967067;01.06.2018; Purchase; Hard Drive Type 1, Dell;17;188;3196;C;12
967068;01.06.2018; Purchase; Phone Type 7, HP;10;269;2690;C;12
967069;01.06.2018; Purchase; Hard Drive Type 5, Huawei;19;296;5624;C;12
967070;01.06.2018; Purchase; Hard Drive Type 5, Samsung;19;312;5928;C;12
967071;01.06.2018; Purchase; Desktop Type 4, HP;27;504;13608;C;12
967072;01.06.2018; Purchase; Charger Type 2, HP;17;120;2040;B;12
967073;01.06.2018; Purchase; Tablet Type 5, HP;27;34;918;B;12
967074;01.06.2018; Purchase; Memory Type 1, Samsung;20;43;860;C;12
967075;01.06.2018; Purchase; Speakers Type 3, Dell;16;185;2960;C;12
967076;01.06.2018; Purchase; Charger Type 1, Dell;16;26;416;C;12
967077;01.06.2018; Purchase; Tablet Type 3, Samsung;14;67;938;C;12
967078;01.06.2018; Purchase; Keyboard Type 4, Huawei;15;162;2430;C;12
967079;01.06.2018; Purchase; Desktop Type 10, HP;17;316;5372;C;12
967080;01.06.2018; Purchase; Hard Drive Type 6, Samsung;12;133;1596;C;12
967081;01.06.2018; Purchase; Desktop Type 9, Huawei;10;164;1640;C;12
967082;01.06.2018; Purchase; Mouse Type 7, Dell;18;22;396;C;12
967083;01.06.2018; Purchase; Headphones Type 4, Huawei;12;30;360;B;12
967084;01.06.2018; Purchase; Microphone Type 2, Dell;16;143;2288;C;12
967085;01.06.2018; Purchase; Hard Drive Type 2, Dell;30;44;1320;B;12
967086;01.06.2018; Purchase; Hard Drive Type 4, Samsung;14;98;1372;B;12
967087;01.06.2018; Purchase; Hard Drive Type 7, Dell;25;42;1050;C;12
967088;01.06.2018; Purchase; Speakers Type 3, HP;23;13;299;B;12
967089;01.06.2018; Purchase; Hard Drive Type 1, Huawei;11;190;2090;C;12
967090;01.06.2018; Purchase; Microphone Type 3, Samsung;26;1970;51220;C;12
967091;01.06.2018; Purchase; Monitor Type 4, HP;26;1429;37154;C;12
