Invoice #;Date;Operation Type (purchase / relocation);Product;Quantity;Cost Price;Total;Supplier;Store
921424;01.08.2018; Purchase; Charger Type 1, Samsung;10;524;5240;C;11
921425;01.08.2018; Purchase; Monitor Type 4, HP;19;18;342;A;11
921426;01.08.2018; Purchase; Memory Type 2, Huawei;5;98;490;C;11
921427;01.08.2018; Purchase; Phone Type 1, Huawei;12;137;1644;C;11
921428;01.08.2018; Purchase; Desktop Type 11, Samsung;13;169;2197;B;11
921429;01.08.2018; Purchase; Tablet Type 5, Dell;25;92;2300;B;11
921430;01.08.2018; Purchase; Desktop Type 5, Samsung;25;58;1450;C;11
921431;01.08.2018; Purchase; Charger Type 2, Samsung;25;704;17600;C;11
921432;01.08.2018; Purchase; Hard Drive Type 2, Huawei;16;192;3072;B;11
921433;01.08.2018; Purchase; Hard Drive Type 1, HP;24;45;1080;B;11
921434;01.08.2018; Purchase; Memory Type 4, Huawei;11;73;803;C;11
921435;01.08.2018; Purchase; Hard Drive Type 1, Samsung;17;81;1377;C;11
921436;01.08.2018; Purchase; Speakers Type 7, Dell;13;94;1222;B;11
921437;01.08.2018; Purchase; Phone Type 4, Dell;13;133;1729;C;11
921438;01.08.2018; Purchase; Phone Type 8, Huawei;23;131;3013;C;11
921439;01.08.2018; Purchase; Speakers Type 5, HP;16;49;784;C;11
921440;01.08.2018; Purchase; Tablet Type 2, Huawei;24;18;432;C;11
921441;01.08.2018; Purchase; Mouse Type 1, Dell;21;25;525;B;11
921442;01.08.2018; Purchase; Keyboard Type 1, HP;21;440;9240;A;11
921443;01.08.2018; Purchase; Keyboard Type 4, HP;12;686;8232;C;11
921444;01.08.2018; Purchase; Desktop Type 5, HP;7;24;168;C;11
921445;01.08.2018; Purchase; Laptop Type 4, Samsung;6;1017;6102;A;11
921446;01.08.2018; Purchase; Hard Drive Type 4, Huawei;17;89;1513;C;11
921447;01.08.2018; Purchase; Headphones Type 6, Huawei;6;901;5406;C;11
921448;01.08.2018; Purchase; Laptop Type 3, Huawei;21;54;1134;C;11
921449;01.08.2018; Purchase; Speakers Type 2, Dell;7;751;5257;C;11
921450;01.08.2018; Purchase; Phone Type 10, Huawei;8;174;1392;C;11
921451;01.08.2018; Purchase; Phone Type 1, Dell;6;480;2880;B;11
921452;01.08.2018; Purchase; Desktop Type 11, Huawei;12;246;2952;C;11
921453;01.08.2018; Purchase; Smart Watch Type 2, Huawei;11;174;1914;C;11
921454;01.08.2018; Purchase; Phone Type 1, Samsung;25;161;4025;C;11
921455;01.08.2018; Purchase; Mouse Type 2, Huawei;17;46;782;B;11
921456;01.08.2018; Purchase; Memory Type 2, Samsung;18;60;1080;C;11
921457;01.08.2018; Purchase; Speakers Type 7, HP;20;866;17320;A;11
921458;01.08.2018; Purchase; Desktop Type 5, Huawei;5;185;925;C;11
921459;01.08.2018; Purchase; Headphones Type 6, HP;16;31;496;B;11
921460;01.08.2018; Purchase; Hard Drive Type 4, HP;5;133;665;A;11
921461;01.08.2018; Purchase; Desktop Type 11, HP;22;49;1078;B;11
921462;01.08.2018; Purchase; Desktop Type 8, HP;17;154;2618;B;11
921463;01.08.2018; Purchase; Mouse Type 3, HP;8;46;368;C;11
921464;01.08.2018; Purchase; Desktop Type 1, HP;16;12;192;B;11
921465;01.08.2018; Purchase; Tablet Type 7, HP;21;15;315;B;11
921466;01.08.2018; Purchase; Phone Type 9, Huawei;13;733;9529;B;11
921467;01.08.2018; Purchase; Monitor Type 4, Dell;22;18;396;C;11
921468;01.08.2018; Purchase; Desktop Type 9, Huawei;7;695;4865;C;11
921469;01.08.2018; Purchase; Monitor Type 3, Huawei;15;129;1935;A;11
921470;01.08.2018; Purchase; Speakers Type 5, HP;19;73;1387;A;11
921471;01.08.2018; Purchase; Mouse Type 6, Samsung;12;1139;13668;C;11
921472;01.08.2018; Purchase; Smart Watch Type 2, HP;6;30;180;C;11
921473;01.08.2018; Purchase; Headphones Type 2, HP;14;41;574;C;11
921474;01.08.2018; Purchase; Headphones Type 3, Samsung;18;129;2322;A;11
921475;01.08.2018; Purchase; Speakers Type 1, Samsung;14;559;7826;C;11
921476;01.08.2018; Purchase; Monitor Type 3, Dell;12;54;648;B;11
921477;01.08.2018; Purchase; Mouse Type 4, Huawei;13;18;234;C;11
921478;01.08.2018; Purchase; Speakers Type 1, Dell;20;157;3140;C;11
921479;01.08.2018; Purchase; Memory Type 3, Huawei;22;162;3564;C;11
921480;01.08.2018; Purchase; Hard Drive Type 8, Huawei;20;529;10580;C;11
921481;01.08.2018; Purchase; Keyboard Type 2, HP;11;35;385;C;11
921482;01.08.2018; Purchase; Phone Type 5, Samsung;9;92;828;B;11
921483;01.08.2018; Purchase; Hard Drive Type 1, Dell;22;169;3718;C;11
921484;01.08.2018; Purchase; Mouse Type 3, HP;11;795;8745;C;11
921485;01.08.2018; Purchase; Desktop Type 7, HP;11;158;1738;C;11
921486;01.08.2018; Purchase; Tablet Type 4, HP;6;970;5820;C;11
921487;01.08.2018; Purchase; Tablet Type 4, HP;15;104;1560;C;11
921488;01.08.2018; Purchase; Memory Type 2, Huawei;10;595;5950;C;11
921489;01.08.2018; Purchase; Keyboard Type 3, HP;5;78;390;C;11
921490;01.08.2018; Purchase; Headphones Type 1, Samsung;16;650;10400;B;11
921491;01.08.2018; Purchase; Mouse Type 5, Huawei;11;157;1727;C;11
921492;01.08.2018; Purchase; Desktop Type 10, HP;10;96;960;C;11
921493;01.08.2018; Purchase; Hard Drive Type 5, Huawei;18;533;9594;C;11
921494;01.08.2018; Purchase; Hard Drive Type 1, HP;21;45;945;C;11
921495;01.08.2018; Purchase; Monitor Type 4, Samsung;16;70;1120;C;11
921496;01.08.2018; Purchase; Hard Drive Type 1, HP;22;57;1254;A;11
921497;01.08.2018; Purchase; Monitor Type 4, Samsung;24;144;3456;B;11
921498;01.08.2018; Purchase; Hard Drive Type 1, Huawei;19;732;13908;C;11
921499;01.08.2018; Purchase; Microphone Type 3, Dell;19;170;3230;C;11
921500;01.08.2018; Purchase; Laptop Type 5, HP;15;28;420;C;11
921501;01.08.2018; Purchase; Phone Type 7, Samsung;12;129;1548;C;11
921502;01.08.2018; Purchase; Mouse Type 3, Dell;6;1153;6918;B;11
921503;01.09.2018; Purchase; Hard Drive Type 1, HP;5;195;975;B;11
921504;01.09.2018; Purchase; Laptop Type 4, Samsung;23;56;1288;C;11
921505;01.09.2018; Purchase; Laptop Type 2, Dell;10;174;1740;C;11
921506;01.09.2018; Purchase; Desktop Type 11, Dell;10;162;1620;C;11
921507;01.09.2018; Purchase; Mouse Type 6, Huawei;17;46;782;C;11
921508;01.09.2018; Purchase; Hard Drive Type 2, HP;5;519;2595;B;11
921509;01.09.2018; Purchase; Microphone Type 2, Dell;25;170;4250;A;11
921510;01.09.2018; Purchase; Mouse Type 2, Samsung;22;479;10538;C;11
921511;01.09.2018; Purchase; Microphone Type 3, Samsung;19;777;14763;C;11
921512;01.09.2018; Purchase; Hard Drive Type 6, HP;22;144;3168;C;11
921513;01.09.2018; Purchase; Headphones Type 3, Samsung;15;147;2205;A;11
921514;01.09.2018; Purchase; Desktop Type 6, Samsung;24;58;1392;C;11
921515;01.09.2018; Purchase; Mouse Type 4, HP;21;195;4095;C;11
921516;01.09.2018; Purchase; Microphone Type 3, Dell;14;751;10514;A;11
921517;01.09.2018; Purchase; Memory Type 2, Huawei;24;162;3888;C;11
921518;01.09.2018; Purchase; Microphone Type 3, HP;20;149;2980;B;11
921519;01.09.2018; Purchase; Phone Type 1, Samsung;21;686;14406;B;11
921520;01.09.2018; Purchase; Desktop Type 8, Huawei;18;157;2826;C;11
921521;01.09.2018; Purchase; Mouse Type 7, HP;24;63;1512;B;11
921522;01.09.2018; Purchase; Mouse Type 6, Samsung;20;73;1460;C;11
921523;01.09.2018; Purchase; Laptop Type 4, Dell;8;129;1032;C;11
921524;01.09.2018; Purchase; Phone Type 8, HP;10;535;5350;A;11
921525;01.09.2018; Purchase; Desktop Type 10, Samsung;22;28;616;C;11
921526;01.09.2018; Purchase; Monitor Type 4, HP;10;36;360;C;11
921527;01.09.2018; Purchase; Microphone Type 1, Huawei;11;18;198;C;11
921528;01.09.2018; Purchase; Laptop Type 3, HP;8;91;728;A;11
921529;01.09.2018; Purchase; Phone Type 12, Huawei;23;402;9246;C;11
921530;01.09.2018; Purchase; Desktop Type 8, Dell;11;169;1859;B;11
921531;01.09.2018; Purchase; Microphone Type 2, Huawei;14;87;1218;A;11
921532;01.09.2018; Purchase; Mouse Type 5, HP;7;702;4914;C;11
921533;01.09.2018; Purchase; Mouse Type 1, Dell;25;630;15750;C;11
921534;01.09.2018; Purchase; Mouse Type 6, Samsung;11;586;6446;C;11
921535;01.09.2018; Purchase; Tablet Type 5, Dell;15;46;690;C;11
921536;01.09.2018; Purchase; Phone Type 3, Samsung;11;480;5280;C;11
921537;01.09.2018; Purchase; Memory Type 3, Dell;25;1196;29900;C;11
921538;01.09.2018; Purchase; Mouse Type 4, HP;18;510;9180;B;11
921539;01.09.2018; Purchase; Phone Type 9, Dell;14;125;1750;C;11
921540;01.09.2018; Purchase; Desktop Type 4, Huawei;8;55;440;B;11
921541;01.09.2018; Purchase; Keyboard Type 3, Huawei;25;91;2275;A;11
921542;01.09.2018; Purchase; Charger Type 2, Samsung;7;402;2814;C;11
921543;01.09.2018; Purchase; Headphones Type 4, HP;8;595;4760;A;11
921544;01.09.2018; Purchase; Phone Type 9, HP;10;51;510;C;11
921545;01.09.2018; Purchase; Phone Type 5, Samsung;6;102;612;C;11
921546;01.09.2018; Purchase; Headphones Type 3, Samsung;23;702;16146;C;11
921547;01.09.2018; Purchase; Smart Watch Type 2, Samsung;6;56;336;B;11
921548;01.09.2018; Purchase; Monitor Type 1, Samsung;9;480;4320;C;11
921549;01.09.2018; Purchase; Headphones Type 4, HP;11;875;9625;C;11
921550;01.09.2018; Purchase; Microphone Type 1, HP;9;56;504;C;11
921551;01.09.2018; Purchase; Laptop Type 3, Dell;25;142;3550;A;11
921552;01.09.2018; Purchase; Tablet Type 3, Dell;25;169;4225;C;11
921553;01.09.2018; Purchase; Mouse Type 7, HP;9;100;900;C;11
921554;01.09.2018; Purchase; Headphones Type 2, Samsung;18;519;9342;C;11
921555;01.09.2018; Purchase; Hard Drive Type 1, Huawei;25;95;2375;B;11
921556;01.09.2018; Purchase; Keyboard Type 2, Samsung;25;32;800;B;11
921557;01.09.2018; Purchase; Hard Drive Type 8, Huawei;23;80;1840;C;11
921558;01.09.2018; Purchase; Laptop Type 1, HP;8;53;424;C;11
921559;01.09.2018; Purchase; Laptop Type 1, HP;9;87;783;C;11
921560;01.09.2018; Purchase; Microphone Type 2, Samsung;5;480;2400;C;11
921561;01.09.2018; Purchase; Phone Type 7, Dell;20;957;19140;C;11
921562;01.09.2018; Purchase; Hard Drive Type 1, HP;19;56;1064;C;11
921563;01.09.2018; Purchase; Mouse Type 4, Huawei;21;586;12306;C;11
921564;01.09.2018; Purchase; Mouse Type 7, Samsung;5;802;4010;A;11
921565;01.09.2018; Purchase; Mouse Type 1, HP;24;847;20328;C;11
921566;01.09.2018; Purchase; Headphones Type 1, Dell;12;512;6144;C;11
921567;01.09.2018; Purchase; Speakers Type 3, Samsung;24;79;1896;C;11
921568;01.09.2018; Purchase; Desktop Type 1, Dell;6;42;252;B;11
921569;01.09.2018; Purchase; Monitor Type 4, Huawei;16;498;7968;A;11
921570;01.09.2018; Purchase; Microphone Type 3, Huawei;22;169;3718;C;11
921571;01.09.2018; Purchase; Phone Type 4, HP;20;76;1520;A;11
921572;01.09.2018; Purchase; Keyboard Type 2, Huawei;21;533;11193;C;11
921573;01.09.2018; Purchase; Phone Type 4, Samsung;23;512;11776;A;11
921574;01.09.2018; Purchase; Smart Watch Type 1, Samsung;25;179;4475;C;11
921575;01.09.2018; Purchase; Tablet Type 7, HP;18;155;2790;B;11
921576;01.09.2018; Purchase; Speakers Type 5, Dell;10;63;630;A;11
921577;01.09.2018; Purchase; Hard Drive Type 7, Dell;12;42;504;B;11
921578;01.09.2018; Purchase; Mouse Type 2, Samsung;10;112;1120;A;11
921579;01.09.2018; Purchase; Tablet Type 2, Huawei;20;77;1540;B;11
921580;01.09.2018; Purchase; Phone Type 4, HP;5;104;520;B;11
921581;01.09.2018; Purchase; Desktop Type 11, Dell;15;97;1455;C;11
921582;01.09.2018; Purchase; Laptop Type 5, Samsung;14;452;6328;A;11
921583;01.09.2018; Purchase; Laptop Type 3, Huawei;21;76;1596;A;11
921584;01.09.2018; Purchase; Microphone Type 3, Samsung;17;24;408;C;11
921585;01.09.2018; Purchase; Memory Type 4, Huawei;8;479;3832;A;11
921586;01.09.2018; Purchase; Phone Type 11, Huawei;17;595;10115;B;11
921587;01.09.2018; Purchase; Speakers Type 3, HP;12;92;1104;B;11
921588;01.09.2018; Purchase; Speakers Type 3, Samsung;11;143;1573;A;11
921589;01.09.2018; Purchase; Tablet Type 1, HP;20;58;1160;C;11
921590;01.09.2018; Purchase; Mouse Type 2, Samsung;14;54;756;A;11
921591;01.09.2018; Purchase; Desktop Type 1, Huawei;22;166;3652;C;11
921592;01.09.2018; Purchase; Desktop Type 7, Huawei;14;163;2282;A;11
921593;01.09.2018; Purchase; Tablet Type 7, Huawei;9;56;504;C;11
921594;01.09.2018; Purchase; Speakers Type 4, Dell;19;65;1235;B;11
921595;01.09.2018; Purchase; Phone Type 11, Huawei;8;63;504;C;11
921596;01.09.2018; Purchase; Desktop Type 4, HP;5;828;4140;C;11
921597;01.09.2018; Purchase; Hard Drive Type 4, Huawei;17;79;1343;C;11
921598;01.09.2018; Purchase; Hard Drive Type 4, Dell;15;586;8790;C;11
921599;01.09.2018; Purchase; Phone Type 11, HP;8;73;584;A;11
921600;01.09.2018; Purchase; Phone Type 10, HP;8;1017;8136;C;11
921601;01.09.2018; Purchase; Memory Type 4, Samsung;9;138;1242;B;11
921602;01.09.2018; Purchase; Smart Watch Type 1, Samsung;11;95;1045;C;11
921603;01.09.2018; Purchase; Memory Type 3, Dell;11;24;264;C;11
921604;01.09.2018; Purchase; Desktop Type 2, HP;20;99;1980;C;11
921605;01.09.2018; Purchase; Tablet Type 5, HP;25;135;3375;C;11
921606;01.09.2018; Purchase; Keyboard Type 3, Huawei;8;694;5552;C;11
921607;01.09.2018; Purchase; Mouse Type 3, Samsung;6;50;300;C;11
921608;01.09.2018; Purchase; Laptop Type 1, Huawei;12;591;7092;B;11
921609;01.09.2018; Purchase; Laptop Type 6, Huawei;24;80;1920;C;11
921610;01.09.2018; Purchase; Tablet Type 1, Samsung;17;158;2686;B;11
921611;01.09.2018; Purchase; Smart Watch Type 3, Samsung;10;42;420;A;11
921612;01.09.2018; Purchase; Mouse Type 5, HP;17;129;2193;B;11
921613;01.09.2018; Purchase; Monitor Type 2, Huawei;20;73;1460;C;11
921614;01.09.2018; Purchase; Speakers Type 3, Dell;8;30;240;C;11
921615;01.09.2018; Purchase; Charger Type 2, Dell;22;23;506;C;11
921616;01.09.2018; Purchase; Tablet Type 2, HP;7;155;1085;A;11
921617;01.09.2018; Purchase; Memory Type 2, HP;7;98;686;C;11
921618;01.09.2018; Purchase; Phone Type 9, Huawei;11;81;891;C;11
921619;01.09.2018; Purchase; Desktop Type 9, Huawei;17;452;7684;C;11
921620;01.09.2018; Purchase; Hard Drive Type 1, Huawei;20;50;1000;C;11
921621;01.09.2018; Purchase; Phone Type 9, Huawei;12;166;1992;A;11
921622;01.09.2018; Purchase; Smart Watch Type 3, HP;17;158;2686;A;11
921623;01.09.2018; Purchase; Smart Watch Type 1, Huawei;13;686;8918;C;11
921624;01.09.2018; Purchase; Mouse Type 1, Huawei;9;164;1476;C;11
921625;01.09.2018; Purchase; Phone Type 6, Huawei;8;87;696;C;11
921626;01.09.2018; Purchase; Keyboard Type 2, HP;19;173;3287;C;11
921627;01.09.2018; Purchase; Phone Type 1, Dell;21;34;714;C;11
921628;01.09.2018; Purchase; Laptop Type 4, Dell;11;164;1804;C;11
921629;01.09.2018; Purchase; Smart Watch Type 2, Huawei;15;747;11205;C;11
921630;01.09.2018; Purchase; Headphones Type 6, Samsung;18;125;2250;A;11
921631;01.09.2018; Purchase; Desktop Type 4, Samsung;8;246;1968;B;11
921632;01.09.2018; Purchase; Tablet Type 5, Dell;13;35;455;C;11
921633;01.09.2018; Purchase; Speakers Type 7, Samsung;21;152;3192;C;11
921634;01.09.2018; Purchase; Tablet Type 2, Huawei;10;94;940;C;11
921635;01.09.2018; Purchase; Monitor Type 4, HP;8;246;1968;C;11
921636;01.09.2018; Purchase; Mouse Type 6, Huawei;21;144;3024;C;11
921637;01.09.2018; Purchase; Hard Drive Type 5, Samsung;16;81;1296;C;11
921638;01.09.2018; Purchase; Headphones Type 3, HP;10;208;2080;C;11
921639;01.09.2018; Purchase; Desktop Type 6, HP;19;785;14915;C;11
921640;01.09.2018; Purchase; Desktop Type 12, Dell;6;580;3480;B;11
921641;01.09.2018; Purchase; Desktop Type 2, Huawei;25;142;3550;C;11
921642;01.09.2018; Purchase; Tablet Type 5, Huawei;19;110;2090;C;11
921643;01.09.2018; Purchase; Speakers Type 4, HP;21;24;504;A;11
921644;01.09.2018; Purchase; Headphones Type 1, HP;10;50;500;C;11
921645;01.09.2018; Purchase; Desktop Type 11, Samsung;8;800;6400;C;11
921646;01.09.2018; Purchase; Desktop Type 11, Samsung;8;465;3720;A;11
921647;01.09.2018; Purchase; Smart Watch Type 2, HP;13;387;5031;C;11
921648;01.09.2018; Purchase; Desktop Type 9, Huawei;15;75;1125;C;11
921649;01.09.2018; Purchase; Headphones Type 3, Samsung;23;158;3634;C;11
921650;01.09.2018; Purchase; Desktop Type 3, Huawei;24;53;1272;B;11
921651;01.09.2018; Purchase; Tablet Type 5, Samsung;10;50;500;A;11
921652;01.09.2018; Purchase; Tablet Type 6, HP;9;41;369;A;11
921653;01.09.2018; Purchase; Desktop Type 6, HP;16;68;1088;C;11
921654;01.09.2018; Purchase; Desktop Type 7, HP;7;184;1288;A;11
921655;01.09.2018; Purchase; Microphone Type 1, Samsung;25;777;19425;C;11
921656;01.09.2018; Purchase; Mouse Type 3, Huawei;12;284;3408;C;11
921657;01.09.2018; Purchase; Microphone Type 2, Huawei;9;58;522;B;11
921658;01.09.2018; Purchase; Hard Drive Type 8, HP;25;419;10475;C;11
921659;01.09.2018; Purchase; Speakers Type 7, Dell;14;723;10122;B;11
921660;01.09.2018; Purchase; Charger Type 2, HP;6;203;1218;C;11
921661;01.09.2018; Purchase; Microphone Type 1, Huawei;10;498;4980;C;11
921662;01.09.2018; Purchase; Microphone Type 2, Huawei;12;152;1824;C;11
921663;01.09.2018; Purchase; Smart Watch Type 1, Samsung;13;183;2379;B;11
921664;01.09.2018; Purchase; Headphones Type 5, Dell;17;496;8432;C;11
921665;01.09.2018; Purchase; Mouse Type 2, Huawei;18;158;2844;C;11
921666;01.09.2018; Purchase; Desktop Type 6, Huawei;11;131;1441;B;11
921667;01.09.2018; Purchase; Desktop Type 5, Dell;21;73;1533;C;11
921668;01.09.2018; Purchase; Speakers Type 2, HP;20;18;360;C;11
921669;01.09.2018; Purchase; Tablet Type 3, HP;20;184;3680;C;11
921670;01.09.2018; Purchase; Hard Drive Type 1, HP;5;158;790;C;11
921671;01.09.2018; Purchase; Monitor Type 1, HP;22;112;2464;C;11
921672;01.09.2018; Purchase; Phone Type 4, Huawei;7;1196;8372;C;11
921673;01.09.2018; Purchase; Memory Type 4, Huawei;18;158;2844;A;11
921674;01.09.2018; Purchase; Microphone Type 3, Huawei;10;496;4960;C;11
921675;01.09.2018; Purchase; Memory Type 2, Huawei;19;136;2584;C;11
921676;01.09.2018; Purchase; Headphones Type 5, Huawei;22;543;11946;C;11
921677;01.09.2018; Purchase; Smart Watch Type 3, Huawei;8;479;3832;C;11
921678;01.09.2018; Purchase; Tablet Type 5, Dell;23;153;3519;A;11
921679;01.09.2018; Purchase; Tablet Type 2, Dell;5;169;845;C;11
921680;01.09.2018; Purchase; Phone Type 3, HP;16;35;560;C;11
921681;01.09.2018; Purchase; Headphones Type 4, Dell;20;171;3420;B;11
921682;01.09.2018; Purchase; Monitor Type 4, HP;22;496;10912;B;11
921683;01.09.2018; Purchase; Phone Type 12, Samsung;8;233;1864;C;11
921684;01.09.2018; Purchase; Hard Drive Type 5, HP;16;866;13856;C;11
921685;01.09.2018; Purchase; Desktop Type 1, Samsung;15;27;405;A;11
921686;01.09.2018; Purchase; Smart Watch Type 2, Samsung;17;165;2805;A;11
921687;01.09.2018; Purchase; Headphones Type 6, Samsung;19;650;12350;B;11
921688;01.09.2018; Purchase; Microphone Type 1, Huawei;6;182;1092;B;11
921689;01.09.2018; Purchase; Microphone Type 3, Dell;17;41;697;C;11
921690;01.09.2018; Purchase; Mouse Type 5, Huawei;19;73;1387;C;11
921691;01.09.2018; Purchase; Laptop Type 4, Dell;19;24;456;C;11
921692;01.09.2018; Purchase; Monitor Type 3, Samsung;6;184;1104;B;11
921693;01.09.2018; Purchase; Mouse Type 1, Dell;10;166;1660;A;11
921694;01.09.2018; Purchase; Phone Type 2, Samsung;13;32;416;C;11
921695;01.09.2018; Purchase; Desktop Type 11, Dell;20;86;1720;B;11
921696;01.09.2018; Purchase; Charger Type 2, HP;8;630;5040;C;11
921697;01.09.2018; Purchase; Monitor Type 3, Dell;24;55;1320;A;11
921698;01.09.2018; Purchase; Memory Type 2, HP;20;41;820;C;11
921699;01.09.2018; Purchase; Speakers Type 3, Dell;15;143;2145;C;11
921700;01.09.2018; Purchase; Headphones Type 3, HP;13;185;2405;C;11
921701;01.09.2018; Purchase; Laptop Type 6, HP;8;630;5040;C;11
921702;01.09.2018; Purchase; Phone Type 7, Huawei;11;996;10956;A;11
921703;01.09.2018; Purchase; Phone Type 7, HP;6;695;4170;C;11
921704;01.09.2018; Purchase; Phone Type 6, Samsung;8;132;1056;A;11
921705;01.09.2018; Purchase; Keyboard Type 4, Samsung;11;113;1243;C;11
921706;01.09.2018; Purchase; Monitor Type 4, HP;21;138;2898;A;11
921707;01.09.2018; Purchase; Keyboard Type 1, Dell;6;105;630;B;11
921708;01.09.2018; Purchase; Phone Type 9, Huawei;25;158;3950;C;11
921709;01.09.2018; Purchase; Monitor Type 4, Samsung;9;108;972;C;11
921710;01.09.2018; Purchase; Memory Type 1, Huawei;25;82;2050;A;11
921711;01.09.2018; Purchase; Speakers Type 4, Dell;16;284;4544;C;11
921712;01.09.2018; Purchase; Headphones Type 4, Huawei;15;162;2430;A;11
921713;01.09.2018; Purchase; Mouse Type 5, Dell;23;745;17135;B;11
921714;01.09.2018; Purchase; Laptop Type 6, Samsung;24;91;2184;C;11
921715;01.09.2018; Purchase; Memory Type 4, Samsung;19;866;16454;B;11
921716;01.09.2018; Purchase; Mouse Type 2, Dell;11;98;1078;C;11
921717;01.09.2018; Purchase; Speakers Type 6, Dell;13;733;9529;C;11
921718;01.09.2018; Purchase; Memory Type 3, Samsung;13;157;2041;B;11
921719;01.09.2018; Purchase; Memory Type 1, Huawei;20;86;1720;A;11
921720;01.09.2018; Purchase; Phone Type 9, Huawei;16;460;7360;C;11
921721;01.09.2018; Purchase; Memory Type 4, Samsung;13;535;6955;C;11
921722;01.09.2018; Purchase; Tablet Type 7, Dell;7;105;735;C;11
921723;01.09.2018; Purchase; Hard Drive Type 6, Samsung;7;465;3255;C;11
921724;01.09.2018; Purchase; Desktop Type 9, Samsung;23;41;943;C;11
921725;01.09.2018; Purchase; Memory Type 2, Samsung;20;54;1080;C;11
921726;01.09.2018; Purchase; Hard Drive Type 6, Huawei;12;440;5280;C;11
921727;01.09.2018; Purchase; Phone Type 8, Huawei;24;281;6744;C;11
921728;01.09.2018; Purchase; Phone Type 4, Samsung;18;174;3132;A;11
921729;01.09.2018; Purchase; Desktop Type 4, Samsung;5;246;1230;C;11
921730;01.09.2018; Purchase; Smart Watch Type 1, Huawei;14;162;2268;C;11
921731;01.09.2018; Purchase; Phone Type 4, HP;15;996;14940;B;11
921732;01.09.2018; Purchase; Smart Watch Type 3, Dell;24;516;12384;C;11
921733;01.09.2018; Purchase; Mouse Type 4, HP;16;453;7248;C;11
921734;01.09.2018; Purchase; Tablet Type 7, Samsung;6;802;4812;C;11
921735;01.09.2018; Purchase; Tablet Type 1, Huawei;9;24;216;C;11
921736;01.09.2018; Purchase; Desktop Type 7, Samsung;13;98;1274;A;11
921737;01.09.2018; Purchase; Desktop Type 11, Huawei;5;120;600;C;11
921738;01.09.2018; Purchase; Memory Type 4, Dell;10;93;930;B;11
921739;01.09.2018; Purchase; Desktop Type 6, HP;18;460;8280;C;11
921740;01.09.2018; Purchase; Desktop Type 1, Huawei;9;751;6759;C;11
921741;01.09.2018; Purchase; Hard Drive Type 3, Dell;25;169;4225;C;11
921742;01.09.2018; Purchase; Memory Type 4, Samsung;10;996;9960;C;11
921743;01.09.2018; Purchase; Headphones Type 6, Dell;23;198;4554;A;11
921744;01.09.2018; Purchase; Desktop Type 4, HP;15;54;810;C;11
921745;01.09.2018; Purchase; Hard Drive Type 5, Huawei;9;125;1125;B;11
921746;01.09.2018; Purchase; Charger Type 1, Huawei;25;18;450;A;11
921747;01.09.2018; Purchase; Speakers Type 6, HP;18;641;11538;A;11
921748;01.09.2018; Purchase; Desktop Type 9, HP;9;137;1233;C;11
921749;01.09.2018; Purchase; Phone Type 9, Dell;22;94;2068;C;11
921750;01.09.2018; Purchase; Microphone Type 3, Dell;22;498;10956;C;11
921751;01.09.2018; Purchase; Keyboard Type 2, Dell;15;64;960;C;11
921752;01.09.2018; Purchase; Phone Type 12, HP;8;605;4840;C;11
921753;01.09.2018; Purchase; Keyboard Type 2, Samsung;24;24;576;C;11
921754;01.09.2018; Purchase; Desktop Type 6, Samsung;21;452;9492;C;11
921755;01.09.2018; Purchase; Smart Watch Type 3, Dell;9;28;252;A;11
921756;01.09.2018; Purchase; Speakers Type 2, Samsung;7;468;3276;B;11
921757;01.09.2018; Purchase; Desktop Type 2, HP;24;795;19080;C;11
921758;01.09.2018; Purchase; Microphone Type 2, Samsung;17;901;15317;C;11
921759;01.09.2018; Purchase; Desktop Type 8, HP;6;1139;6834;C;11
921760;01.09.2018; Purchase; Tablet Type 3, Samsung;14;97;1358;B;11
921761;01.09.2018; Purchase; Speakers Type 4, Dell;10;233;2330;C;11
921762;01.09.2018; Purchase; Laptop Type 2, Dell;23;61;1403;C;11
921763;01.09.2018; Purchase; Phone Type 7, Huawei;8;163;1304;A;11
921764;01.09.2018; Purchase; Hard Drive Type 5, HP;12;109;1308;C;11
921765;01.09.2018; Purchase; Phone Type 10, Dell;12;571;6852;C;11
921766;01.09.2018; Purchase; Tablet Type 7, Samsung;6;43;258;C;11
921767;01.09.2018; Purchase; Phone Type 10, Samsung;11;650;7150;C;11
921768;01.09.2018; Purchase; Desktop Type 3, Huawei;13;162;2106;C;11
921769;01.09.2018; Purchase; Phone Type 7, Huawei;18;866;15588;B;11
921770;01.09.2018; Purchase; Keyboard Type 2, HP;16;747;11952;C;11
921771;01.09.2018; Purchase; Phone Type 7, HP;8;58;464;C;11
921772;01.09.2018; Purchase; Memory Type 2, Huawei;20;498;9960;C;11
921773;01.09.2018; Purchase; Headphones Type 3, Dell;20;70;1400;C;11
921774;01.09.2018; Purchase; Laptop Type 6, Samsung;9;164;1476;C;11
921775;01.09.2018; Purchase; Tablet Type 4, Samsung;11;76;836;B;11
921776;01.09.2018; Purchase; Mouse Type 1, Huawei;24;53;1272;B;11
921777;01.09.2018; Purchase; Headphones Type 4, Samsung;17;510;8670;C;11
921778;01.09.2018; Purchase; Speakers Type 1, Dell;13;87;1131;C;11
921779;01.09.2018; Purchase; Phone Type 4, HP;19;144;2736;B;11
